 55 2011.180472 7.109E-24 1.455E+01.05950.065  157.13580.75-.002591              1              0                    P  9      475663 510 5 5 1 8    34.0   38.0
 51 2011.421043 3.201E-25 2.945E+01.04770.051 3378.95370.67-.002824              2              1                    P 25      475623 510 5 5 1 8    49.0   51.0
 56 2011.541997 6.091E-25 1.440E+01.05450.059  429.15020.71-.002803              1              0                    P 15      475663 510 5 5 1 8   348.0  372.0
 52 2011.843095 1.784E-29 4.468E+01.05950.065 4329.24690.75-.002591              3              2                    P  9      475663 510 5 5 1 8    34.0   38.0
 53 2012.071192 3.431E-30 4.494E+01.06060.066 4288.48450.75-.002514              3              2                    P  8      475663 510 5 5 1 8    15.0   17.0
 52 2012.208699 3.111E-22 1.447E+01.05030.053  847.94970.67-.002832              1              0                    P 21      475623 510 5 5 1 8    82.0   86.0
 55 2012.683693 3.127E-28 3.670E+01.07570.081 2054.07920.75-.001431              2              1                    P  2      475663 510 5 5 1 8     6.0   10.0
 52 2012.744285 1.231E-25 2.920E+01.05450.059 2532.93210.71-.002803              2              1                    P 15      475663 510 5 5 1 8    58.0   62.0
 51 2012.833683 1.545E-28 4.443E+01.05170.055 4976.43800.67-.002831              3              2                    P 19      475663 510 5 5 1 8    37.0   39.0
 54 2012.854703 2.121E-24 1.458E+01.04770.051 1215.62040.67-.002824              1              0                    P 25      475623 510 5 5 1 8   294.0  306.0
 53 2012.879261 7.756E-23 1.447E+01.05100.054  768.03310.67-.002832              1              0                    P 20      475663 510 5 5 1 8    39.0   41.0
 53 2013.191963 2.729E-26 2.923E+01.05530.059 2472.96720.72-.002787              2              1                    P 14      475663 510 5 5 1 8    27.0   29.0
 51 2013.352446 4.512E-22 1.475E+01.04480.047 1782.66240.67-.002813              1              0                    P 30      475623 510 5 5 1 8    59.0   61.0
 54 2014.313410 1.314E-27 2.935E+01.05170.055 2821.16140.67-.002831              2              1                    P 19      475663 510 5 5 1 8   222.0  234.0
 54 2014.313556 3.142E-31 4.448E+01.05610.060 4541.51740.73-.002765              3              2                    P 13      475663 510 5 5 1 8   150.0  162.0
 56 2014.558776 1.209E-28 2.978E+01.06060.066 2196.12990.75-.002514              2              1                    P  8      475663 510 5 5 1 8   180.0  204.0
 55 2014.911286 7.376E-24 1.474E+01.06060.066  125.71520.75-.002514              1              0                    P  8      475663 510 5 5 1 8    30.0   34.0
 56 2015.547372 7.392E-25 1.451E+01.05530.059  375.53980.72-.002787              1              0                    P 14      475663 510 5 5 1 8   324.0  348.0
 52 2015.710450 1.860E-29 4.527E+01.06060.066 4296.76860.75-.002514              3              2                    P  8      475663 510 5 5 1 8    30.0   34.0
 53 2015.892021 3.459E-30 4.563E+01.06180.068 4259.72060.75-.002418              3              2                    P  7      475663 510 5 5 1 8    13.0   15.0
 51 2016.027134 4.882E-25 2.966E+01.04830.051 3284.08460.67-.002827              2              1                    P 24      475623 510 5 5 1 8    47.0   49.0
 55 2016.176366 1.620E-28 5.534E+01.08030.087 2047.15430.76-.001060              2              1                    P  1      475663 510 5 5 1 8     2.0    6.0
 52 2016.510779 4.316E-22 1.458E+01.05100.054  770.96190.67-.002832              1              0                    P 20      475663 510 5 5 1 8    78.0   82.0
 52 2016.831404 1.500E-25 2.945E+01.05530.059 2478.35910.72-.002787              2              1                    P 14      475663 510 5 5 1 8    54.0   58.0
 53 2017.133966 1.054E-22 1.458E+01.05170.055  694.97140.67-.002831              1              0                    P 19      475663 510 5 5 1 8    37.0   39.0
 51 2017.213621 2.077E-28 4.479E+01.05240.056 4904.87990.68-.002828              3              2                    P 18      475663 510 5 5 1 8    35.0   37.0
 53 2017.232113 3.250E-26 2.950E+01.05610.060 2422.21600.73-.002765              2              1                    P 13      475663 510 5 5 1 8    25.0   27.0
